10,1,325
10,1,317
10,1,366
10,1,420
10,1,456
10,1,492
10,1,504
10,1,505
10,1,505
10,1,502
10,1,499
10,1,502
10,1,497
10,1,496
10,1,491
10,1,483
10,1,486
10,1,479
10,1,471
10,1,474
10,1,468
10,1,465
10,1,462
10,1,466
10,1,466
10,1,467
10,1,471
10,1,458
10,1,443
10,1,432
10,1,418
10,1,398
10,1,381
10,1,382
10,1,373
10,1,364
10,1,355
10,1,355
10,1,358
10,1,350
10,1,352
10,1,364
10,1,361
10,1,350
10,1,355
10,1,347
10,1,354
10,1,354
10,1,358
10,1,357
10,1,359
10,1,360
10,1,351
10,1,362
10,1,359
10,1,349
10,1,356
10,1,363
10,1,369
10,1,382
10,1,382
10,1,381
10,1,392
10,1,399
10,1,391
10,1,381
10,1,350
10,1,300
10,1,200
10,1,162
10,1,161
10,1,152
10,1,147
10,1,151
10,1,144
10,1,148
10,1,148
10,1,135
10,1,117
10,1,99
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,53
10,1,100
10,1,157
10,1,260
10,1,298
10,1,309
10,1,297
10,1,290
10,1,297
10,1,344
10,1,384
10,1,406
10,1,416
10,1,424
10,1,415
10,1,419
10,1,419
10,1,407
10,1,411
10,1,403
10,1,407
10,1,411
10,1,420
10,1,419
10,1,418
10,1,417
10,1,422
10,1,420
10,1,409
10,1,410
10,1,410
10,1,405
10,1,401
10,1,375
10,1,343
10,1,338
10,1,313
10,1,309
10,1,294
10,1,280
10,1,280
10,1,276
10,1,280
10,1,279
10,1,288
10,1,287
10,1,293
10,1,292
10,1,278
10,1,282
10,1,290
10,1,287
10,1,287
10,1,285
10,1,289
10,1,284
10,1,290
10,1,281
10,1,289
10,1,290
10,1,284
10,1,287
10,1,293
10,1,288
10,1,264
10,1,261
10,1,283
10,1,296
10,1,297
10,1,307
10,1,332
10,1,349
10,1,381
10,1,379
10,1,321
10,1,133
10,1,46
10,1,1
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,1
10,1,0
10,1,4
10,1,26
10,1,110
10,1,171
10,1,267
10,1,309
10,1,320
10,1,332
10,1,320
10,1,324
10,1,357
10,1,410
10,1,429
10,1,448
10,1,460
10,1,464
10,1,465
10,1,460
10,1,467
10,1,461
10,1,472
10,1,464
10,1,474
10,1,457
10,1,461
10,1,461
10,1,458
10,1,466
10,1,465
10,1,471
10,1,476
10,1,463
10,1,461
10,1,453
10,1,456
10,1,448
10,1,454
10,1,464
10,1,477
10,1,484
10,1,480
10,1,469
10,1,432
10,1,413
10,1,369
10,1,348
10,1,320
10,1,310
10,1,321
10,1,332
10,1,335
10,1,323
10,1,341
10,1,344
10,1,339
10,1,331
10,1,332
10,1,337
10,1,340
10,1,337
10,1,317
10,1,310
10,1,299
10,1,297
10,1,293
10,1,296
10,1,297
10,1,290
10,1,283
10,1,282
10,1,271
10,1,267
10,1,274
10,1,300
10,1,298
10,1,313
10,1,326
10,1,328
10,1,339
10,1,348
10,1,301
10,1,158
10,1,18
10,1,0
10,1,0
10,1,0
10,1,4
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,1
10,1,0
10,1,0
10,1,58
10,1,146
10,1,290
10,1,294
10,1,291
10,1,285
10,1,264
10,1,291
10,1,334
10,1,363
10,1,368
10,1,353
10,1,375
10,1,396
10,1,396
10,1,400
10,1,399
10,1,405
10,1,395
10,1,411
10,1,404
10,1,406
10,1,405
10,1,410
10,1,411
10,1,413
10,1,432
10,1,431
10,1,440
10,1,444
10,1,446
10,1,451
10,1,444
10,1,437
10,1,437
10,1,429
10,1,398
10,1,343
10,1,331
10,1,329
10,1,322
10,1,320
10,1,321
10,1,329
10,1,332
10,1,328
10,1,331
10,1,333
10,1,321
10,1,327
10,1,330
10,1,334
10,1,332
10,1,333
10,1,331
10,1,333
10,1,323
10,1,325
10,1,321
10,1,310
10,1,300
10,1,320
10,1,323
10,1,312
10,1,308
10,1,313
10,1,307
10,1,314
10,1,295
10,1,298
10,1,292
10,1,311
10,1,317
10,1,300
10,1,297
10,1,304
10,1,293
10,1,281
10,1,247
10,1,197
10,1,158
10,1,129
10,1,80
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,176
10,1,215
10,1,218
10,1,237
10,1,233
10,1,188
10,1,157
10,1,128
10,1,94
10,1,101
10,1,208
10,1,281
10,1,347
10,1,403
10,1,449
10,1,466
10,1,480
10,1,473
10,1,464
10,1,474
10,1,514
10,1,525
10,1,549
10,1,548
10,1,551
10,1,552
10,1,549
10,1,555
10,1,554
10,1,553
10,1,546
10,1,548
10,1,547
10,1,545
10,1,542
10,1,546
10,1,537
10,1,544
10,1,543
10,1,540
10,1,531
10,1,533
10,1,542
10,1,542
10,1,544
10,1,515
10,1,468
10,1,444
10,1,439
10,1,431
10,1,440
10,1,448
10,1,456
10,1,460
10,1,458
10,1,458
10,1,458
10,1,452
10,1,456
10,1,460
10,1,460
10,1,451
10,1,445
10,1,439
10,1,441
10,1,440
10,1,436
10,1,432
10,1,435
10,1,435
10,1,441
10,1,438
10,1,439
10,1,439
10,1,437
10,1,443
10,1,455
10,1,453
10,1,460
10,1,464
10,1,456
10,1,448
10,1,432
10,1,443
10,1,439
10,1,420
10,1,323
10,1,123
10,1,72
10,1,56
10,1,43
10,1,35
10,1,28
10,1,21
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,42
10,1,83
10,1,83
10,1,102
10,1,128
10,1,147
10,1,153
10,1,172
10,1,195
10,1,289
10,1,340
10,1,393
10,1,414
10,1,425
10,1,431
10,1,414
10,1,404
10,1,480
10,1,502
10,1,511
10,1,522
10,1,521
10,1,525
10,1,523
10,1,531
10,1,529
10,1,529
10,1,526
10,1,529
10,1,519
10,1,521
10,1,515
10,1,529
10,1,531
10,1,530
10,1,537
10,1,536
10,1,533
10,1,527
10,1,536
10,1,531
10,1,534
10,1,534
10,1,535
10,1,541
10,1,536
10,1,533
10,1,522
10,1,509
10,1,481
10,1,474
10,1,464
10,1,467
10,1,467
10,1,467
10,1,473
10,1,469
10,1,475
10,1,474
10,1,478
10,1,472
10,1,472
10,1,459
10,1,463
10,1,463
10,1,462
10,1,464
10,1,457
10,1,460
10,1,457
10,1,452
10,1,454
10,1,456
10,1,453
10,1,453
10,1,454
10,1,452
10,1,453
10,1,449
10,1,450
10,1,450
10,1,440
10,1,438
10,1,454
10,1,460
10,1,481
10,1,495
10,1,503
10,1,501
10,1,490
10,1,484
10,1,465
10,1,441
10,1,389
10,1,313
10,1,186
10,1,137
10,1,89
10,1,77
10,1,65
10,1,0
10,1,90
10,1,76
10,1,43
10,1,27
10,1,36
10,1,66
10,1,63
10,1,71
10,1,109
10,1,160
10,1,220
10,1,270
10,1,301
10,1,321
10,1,328
10,1,331
10,1,330
10,1,413
10,1,459
10,1,492
10,1,503
10,1,517
10,1,522
10,1,526
10,1,516
10,1,525
10,1,522
10,1,519
10,1,530
10,1,531
10,1,528
10,1,532
10,1,527
10,1,529
10,1,524
10,1,524
10,1,521
10,1,523
10,1,522
10,1,524
10,1,496
10,1,506
10,1,513
10,1,515
10,1,507
10,1,495
10,1,483
10,1,472
10,1,454
10,1,439
10,1,422
10,1,418
10,1,423
10,1,432
10,1,437
10,1,430
10,1,433
10,1,427
10,1,426
10,1,430
10,1,428
10,1,433
10,1,420
10,1,420
10,1,428
10,1,428
10,1,427
10,1,426
10,1,425
10,1,428
10,1,429
10,1,431
10,1,432
10,1,437
10,1,436
10,1,442
10,1,444
10,1,444
10,1,441
10,1,445
10,1,450
10,1,440
10,1,440
10,1,447
10,1,454
10,1,458
10,1,455
10,1,444
10,1,432
10,1,426
10,1,428
10,1,422
10,1,417
10,1,405
10,1,373
10,1,329
10,1,252
10,1,161
10,1,89
10,1,96
10,1,0
10,1,89
10,1,96
10,1,107
10,1,108
10,1,133
10,1,216
10,1,317
10,1,371
10,1,454
10,1,472
10,1,489
10,1,501
10,1,507
10,1,514
10,1,505
10,1,500
10,1,516
10,1,538
10,1,538
10,1,542
10,1,547
10,1,546
10,1,547
10,1,546
10,1,549
10,1,547
10,1,549
10,1,548
10,1,545
10,1,548
10,1,539
10,1,542
10,1,543
10,1,544
10,1,545
10,1,545
10,1,546
10,1,538
10,1,542
10,1,545
10,1,541
10,1,530
10,1,530
10,1,529
10,1,546
10,1,536
10,1,532
10,1,513
10,1,494
10,1,468
10,1,451
10,1,448
10,1,454
10,1,458
10,1,461
10,1,456
10,1,460
10,1,460
10,1,458
10,1,460
10,1,464
10,1,467
10,1,473
10,1,470
10,1,473
10,1,477
10,1,475
10,1,477
10,1,474
10,1,473
10,1,470
10,1,466
10,1,465
10,1,444
10,1,447
10,1,453
10,1,457
10,1,474
10,1,463
10,1,475
10,1,491
10,1,506
10,1,513
10,1,502
10,1,494
10,1,494
10,1,462
10,1,320
10,1,114
10,1,82
10,1,62
10,1,51
10,1,56
10,1,61
10,1,33
10,1,13
10,1,3
10,1,12
10,1,20
10,1,6
10,1,0
10,1,97
10,1,82
10,1,81
10,1,80
10,1,98
10,1,121
10,1,261
10,1,331
10,1,433
10,1,447
10,1,450
10,1,444
10,1,438
10,1,465
10,1,499
10,1,515
10,1,527
10,1,531
10,1,534
10,1,527
10,1,527
10,1,521
10,1,523
10,1,520
10,1,521
10,1,526
10,1,528
10,1,529
10,1,525
10,1,514
10,1,503
10,1,496
10,1,485
10,1,487
10,1,488
10,1,478
10,1,480
10,1,481
10,1,497
10,1,512
10,1,511
10,1,512
10,1,488
10,1,460
10,1,447
10,1,438
10,1,440
10,1,429
10,1,437
10,1,453
10,1,453
10,1,449
10,1,445
10,1,448
10,1,450
10,1,444
10,1,444
10,1,441
10,1,433
10,1,437
10,1,433
10,1,432
10,1,441
10,1,444
10,1,446
10,1,444
10,1,447
10,1,447
10,1,451
10,1,454
10,1,444
10,1,448
10,1,446
10,1,441
10,1,436
10,1,448
10,1,444
10,1,449
10,1,442
10,1,433
10,1,434
10,1,430
10,1,422
10,1,402
10,1,389
10,1,369
10,1,318
10,1,205
10,1,112
10,1,79
10,1,60
10,1,46
10,1,56
10,1,46
10,1,44
10,1,51
10,1,43
10,1,24
10,1,15
10,1,9
10,1,0
10,1,94
10,1,91
10,1,98
10,1,91
10,1,87
10,1,75
10,1,65
10,1,56
10,1,68
10,1,70
10,1,106
10,1,153
10,1,267
10,1,317
10,1,366
10,1,398
10,1,404
10,1,405
10,1,356
10,1,396
10,1,476
10,1,510
10,1,533
10,1,539
10,1,538
10,1,542
10,1,543
10,1,542
10,1,543
10,1,531
10,1,530
10,1,526
10,1,525
10,1,516
10,1,503
10,1,512
10,1,514
10,1,522
10,1,532
10,1,531
10,1,537
10,1,543
10,1,547
10,1,543
10,1,534
10,1,547
10,1,542
10,1,544
10,1,540
10,1,537
10,1,525
10,1,523
10,1,515
10,1,505
10,1,508
10,1,497
10,1,501
10,1,498
10,1,497
10,1,496
10,1,496
10,1,496
10,1,497
10,1,498
10,1,491
10,1,500
10,1,506
10,1,511
10,1,507
10,1,509
10,1,511
10,1,501
10,1,503
10,1,500
10,1,495
10,1,496
10,1,497
10,1,487
10,1,487
10,1,482
10,1,473
10,1,475
10,1,472
10,1,464
10,1,464
10,1,454
10,1,428
10,1,436
10,1,415
10,1,361
10,1,308
10,1,256
10,1,171
10,1,106
10,1,66
10,1,44
10,1,27
10,1,0
10,1,0
10,1,1
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,27
10,1,44
10,1,66
10,1,80
10,1,87
10,1,99
10,1,77
10,1,64
10,1,80
10,1,115
10,1,119
10,1,129
10,1,140
10,1,139
10,1,146
10,1,154
10,1,268
10,1,340
10,1,425
10,1,468
10,1,459
10,1,461
10,1,474
10,1,526
10,1,547
10,1,542
10,1,550
10,1,558
10,1,556
10,1,558
10,1,557
10,1,558
10,1,558
10,1,554
10,1,555
10,1,560
10,1,549
10,1,557
10,1,564
10,1,563
10,1,568
10,1,563
10,1,543
10,1,522
10,1,510
10,1,475
10,1,465
10,1,464
10,1,465
10,1,462
10,1,463
10,1,471
10,1,471
10,1,469
10,1,468
10,1,473
10,1,474
10,1,473
10,1,472
10,1,474
10,1,478
10,1,475
10,1,479
10,1,462
10,1,460
10,1,461
10,1,462
10,1,468
10,1,478
10,1,473
10,1,468
10,1,466
10,1,466
10,1,466
10,1,462
10,1,472
10,1,484
10,1,474
10,1,476
10,1,469
10,1,418
10,1,270
10,1,74
10,1,18
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,3
10,1,10
10,1,14
10,1,23
10,1,30
10,1,23
10,1,21
10,1,74
10,1,113
10,1,175
10,1,237
10,1,285
10,1,317
10,1,347
10,1,357
10,1,352
10,1,358
10,1,441
10,1,479
10,1,507
10,1,516
10,1,516
10,1,516
10,1,518
10,1,493
10,1,487
10,1,500
10,1,492
10,1,503
10,1,489
10,1,492
10,1,496
10,1,496
10,1,491
10,1,492
10,1,488
10,1,490
10,1,494
10,1,498
10,1,496
10,1,500
10,1,504
10,1,490
10,1,489
10,1,491
10,1,485
10,1,473
10,1,475
10,1,474
10,1,471
10,1,462
10,1,461
10,1,453
10,1,451
10,1,443
10,1,447
10,1,437
10,1,443
10,1,447
10,1,443
10,1,439
10,1,436
10,1,435
10,1,434
10,1,433
10,1,439
10,1,436
10,1,434
10,1,435
10,1,442
10,1,442
10,1,447
10,1,435
10,1,438
10,1,441
10,1,439
10,1,435
10,1,434
10,1,441
10,1,443
10,1,453
10,1,461
10,1,474
10,1,472
10,1,467
10,1,450
10,1,422
10,1,352
10,1,257
10,1,137
10,1,51
10,1,18
10,1,17
10,1,20
10,1,2
10,1,0
10,1,0
10,1,0
10,1,67
10,1,67
10,1,75
10,1,98
10,1,132
10,1,235
10,1,291
10,1,330
10,1,367
10,1,382
10,1,369
10,1,353
10,1,360
10,1,390
10,1,459
10,1,491
10,1,510
10,1,520
10,1,524
10,1,526
10,1,527
10,1,526
10,1,523
10,1,521
10,1,529
10,1,531
10,1,533
10,1,533
10,1,526
10,1,518
10,1,519
10,1,522
10,1,525
10,1,525
10,1,518
10,1,522
10,1,526
10,1,529
10,1,530
10,1,516
10,1,525
10,1,531
10,1,534
10,1,524
10,1,531
10,1,530
10,1,533
10,1,518
10,1,500
10,1,502
10,1,491
10,1,479
10,1,467
10,1,455
10,1,446
10,1,442
10,1,432
10,1,438
10,1,430
10,1,430
10,1,432
10,1,433
10,1,435
10,1,434
10,1,434
10,1,449
10,1,452
10,1,458
10,1,453
10,1,457
10,1,459
10,1,456
10,1,460
10,1,452
10,1,457
10,1,461
10,1,460
10,1,473
10,1,479
10,1,476
10,1,478
10,1,474
10,1,457
10,1,462
10,1,438
10,1,436
10,1,436
10,1,418
10,1,406
10,1,379
10,1,342
10,1,289
10,1,215
10,1,105
10,1,64
10,1,36
10,1,22
10,1,9
10,1,5
10,1,6
10,1,0
10,1,0
10,1,0
10,1,1
10,1,8
10,1,18
10,1,24
10,1,44
10,1,63
10,1,58
10,1,75
10,1,80
10,1,108
10,1,118
10,1,80
10,1,55
10,1,51
10,1,49
10,1,47
10,1,60
10,1,70
10,1,100
10,1,250
10,1,368
10,1,366
10,1,400
10,1,430
10,1,450
10,1,498
10,1,520
10,1,537
10,1,546
10,1,552
10,1,558
10,1,564
10,1,562
10,1,556
10,1,552
10,1,548
10,1,545
10,1,533
10,1,523
10,1,528
10,1,532
10,1,530
10,1,524
10,1,523
10,1,521
10,1,524
10,1,514
10,1,511
10,1,506
10,1,481
10,1,463
10,1,449
10,1,443
10,1,432
10,1,435
10,1,438
10,1,451
10,1,454
10,1,452
10,1,453
10,1,443
10,1,437
10,1,435
10,1,434
10,1,425
10,1,426
10,1,423
10,1,386
10,1,381
10,1,398
10,1,398
10,1,402
10,1,404
10,1,405
10,1,409
10,1,411
10,1,418
10,1,417
10,1,428
10,1,435
10,1,433
10,1,446
10,1,446
10,1,452
10,1,453
10,1,456
10,1,446
10,1,450
10,1,449
10,1,471
10,1,479
10,1,472
10,1,456
10,1,337
10,1,173
10,1,54
10,1,0
10,1,0
10,1,0
10,1,0
10,1,10
10,1,22
10,1,39
10,1,58
10,1,75
10,1,96
10,1,275
10,1,341
10,1,376
10,1,374
10,1,367
10,1,363
10,1,403
10,1,456
10,1,492
10,1,494
10,1,497
10,1,501
10,1,501
10,1,494
10,1,488
10,1,492
10,1,494
10,1,500
10,1,512
10,1,508
10,1,514
10,1,514
10,1,513
10,1,521
10,1,520
10,1,516
10,1,514
10,1,509
10,1,518
10,1,514
10,1,507
10,1,501
10,1,504
10,1,503
10,1,490
10,1,476
10,1,473
10,1,444
10,1,446
10,1,444
10,1,434
10,1,440
10,1,445
10,1,441
10,1,451
10,1,450
10,1,450
10,1,446
10,1,454
10,1,454
10,1,453
10,1,455
10,1,454
10,1,458
10,1,461
10,1,470
10,1,474
10,1,472
10,1,469
10,1,468
10,1,458
10,1,459
10,1,457
10,1,442
10,1,441
10,1,434
10,1,427
10,1,440
10,1,449
10,1,446
10,1,455
10,1,451
10,1,437
10,1,435
10,1,430
10,1,366
10,1,310
10,1,244
10,1,172
10,1,99
10,1,64
10,1,54
10,1,65
10,1,68
10,1,82
10,1,69
10,1,60
10,1,63
10,1,51
10,1,39
10,1,42
10,1,29
10,1,0
10,1,0
10,1,88
10,1,87
10,1,88
10,1,100
10,1,110
10,1,121
10,1,158
10,1,146
10,1,83
10,1,49
10,1,23
10,1,39
10,1,89
10,1,174
10,1,288
10,1,299
10,1,283
10,1,284
10,1,285
10,1,286
10,1,288
10,1,281
10,1,250
10,1,301
10,1,388
10,1,476
10,1,501
10,1,514
10,1,518
10,1,522
10,1,525
10,1,520
10,1,520
10,1,516
10,1,498
10,1,487
10,1,473
10,1,459
10,1,454
10,1,444
10,1,434
10,1,434
10,1,429
10,1,432
10,1,430
10,1,442
10,1,454
10,1,464
10,1,481
10,1,488
10,1,487
10,1,484
10,1,484
10,1,479
10,1,460
10,1,457
10,1,451
10,1,457
10,1,461
10,1,471
10,1,475
10,1,474
10,1,469
10,1,474
10,1,462
10,1,457
10,1,448
10,1,443
10,1,442
10,1,440
10,1,437
10,1,437
10,1,441
10,1,446
10,1,437
10,1,443
10,1,446
10,1,442
10,1,450
10,1,459
10,1,464
10,1,460
10,1,465
10,1,460
10,1,460
10,1,458
10,1,465
10,1,462
10,1,452
10,1,427
10,1,418
10,1,411
10,1,395
10,1,342
10,1,268
10,1,41
10,1,8
10,1,0
10,1,0
10,1,0
10,1,0
10,1,0
10,1,2
10,1,8
10,1,6
10,1,21
10,1,28
10,1,39
10,1,49
10,1,54
10,1,60
10,1,83
10,1,108
10,1,171
10,1,247
10,1,301
10,1,332
10,1,389
10,1,393
10,1,388
10,1,384
10,1,382
10,1,402
10,1,461
10,1,475
10,1,481
10,1,493
10,1,505
10,1,515
10,1,518
10,1,518
10,1,526
10,1,519
10,1,525
10,1,533
10,1,523
10,1,530
10,1,540
10,1,537
10,1,534
10,1,525
10,1,525
10,1,522
10,1,517
10,1,510
10,1,510
10,1,500
10,1,494
10,1,492
10,1,489
10,1,481
10,1,466
10,1,456
10,1,443
10,1,439
10,1,440
10,1,440
10,1,439
10,1,441
10,1,431
10,1,429
10,1,442
10,1,430
10,1,440
10,1,436
10,1,423
10,1,416
10,1,407
10,1,403
10,1,396
10,1,390
10,1,386
10,1,386
10,1,382
10,1,384
10,1,388
10,1,395
10,1,406
10,1,408
10,1,410
10,1,412
10,1,409
10,1,408
10,1,406
10,1,397
10,1,395
10,1,414
10,1,440
10,1,458
10,1,457
10,1,458
10,1,446
10,1,443
10,1,444
10,1,429
10,1,345
10,1,208
10,1,41
10,1,13
10,1,0
10,1,0
10,1,0
10,1,0
10,1,3
10,1,5
10,1,17
10,1,28
10,1,42
10,1,59
10,1,70
10,1,126
10,1,205
10,1,303
10,1,337
10,1,386
10,1,401
10,1,418
10,1,412
10,1,410
10,1,436
10,1,469
10,1,482
10,1,487
10,1,480
10,1,481
10,1,472
10,1,459
10,1,464
10,1,462
10,1,469
10,1,472
10,1,478
10,1,481
10,1,487
10,1,485
10,1,488
10,1,490
10,1,489
10,1,488
10,1,491
10,1,497
10,1,504
10,1,490
10,1,489
10,1,501
10,1,498
10,1,505
10,1,514
10,1,515
10,1,505
10,1,498
10,1,483
10,1,480
10,1,472
10,1,459
10,1,470
10,1,469
10,1,463
10,1,468
10,1,468
10,1,477
10,1,484
10,1,486
10,1,490
10,1,488
10,1,489
10,1,495
10,1,502
10,1,504
10,1,502
10,1,505
10,1,494
10,1,493
10,1,496
10,1,486
10,1,480
10,1,473
10,1,465
10,1,470
10,1,457
10,1,453
10,1,454
10,1,455
10,1,461
10,1,447
10,1,462
10,1,472
10,1,471
10,1,449
10,1,449
10,1,412
10,1,352
10,1,295
10,1,242
10,1,179
10,1,107
10,1,102
10,1,78
10,1,49
10,1,33
10,1,7
10,1,0
10,1,0
10,1,38
10,1,25
10,1,55
10,1,120
10,1,165
10,1,231
10,1,260
10,1,349
10,1,370
10,1,374
10,1,366
10,1,365
10,1,365
10,1,480
10,1,506
10,1,512
10,1,505
10,1,502
10,1,505
10,1,505
10,1,501
10,1,498
10,1,480
10,1,473
10,1,463
10,1,451
10,1,454
10,1,451
10,1,452
10,1,448
10,1,452
10,1,457
10,1,446
10,1,436
10,1,435
10,1,429
10,1,435
10,1,437
10,1,439
10,1,447
10,1,451
10,1,446
10,1,459
10,1,468
10,1,467
10,1,479
10,1,483
10,1,473
10,1,471
10,1,467
10,1,457
10,1,454
10,1,447
10,1,449
10,1,451
10,1,443
10,1,443
10,1,440
10,1,431
10,1,423
10,1,423
10,1,418
10,1,420
10,1,419
10,1,408
10,1,408
10,1,407
10,1,407
10,1,405
10,1,406
10,1,401
10,1,404
10,1,410
10,1,419
10,1,418
10,1,424
10,1,420
10,1,408
10,1,411
10,1,404
10,1,381
10,1,342
10,1,298
10,1,267
10,1,258
10,1,251
10,1,163
10,1,117
10,1,162
10,1,159
10,1,132
10,1,142
10,1,170
10,1,244
10,1,264
10,1,264
10,1,108
10,1,51
10,1,43
10,1,58
10,1,0
10,1,117
10,1,131
10,1,142
10,1,166
10,1,205
10,1,249
10,1,284
10,1,305
10,1,310
10,1,315
10,1,330
10,1,327
10,1,309
10,1,300
10,1,420
10,1,461
10,1,486
10,1,510
10,1,527
10,1,511
10,1,504
10,1,510
10,1,510
10,1,511
10,1,511
10,1,514
10,1,509
10,1,540
10,1,514
10,1,542
10,1,541
10,1,553
10,1,565
10,1,561
10,1,559
10,1,555
10,1,559
10,1,534
10,1,535
10,1,534
10,1,515
10,1,508
10,1,488
10,1,480
10,1,486
10,1,483
10,1,496
10,1,492
10,1,491
10,1,494
10,1,488
10,1,490
10,1,489
10,1,484
10,1,487
10,1,486
10,1,486
10,1,489
10,1,487
10,1,486
10,1,482
10,1,488
10,1,488
10,1,487
10,1,480
10,1,484
10,1,481
10,1,484
10,1,483
10,1,484
10,1,476
10,1,479
10,1,474
10,1,467
10,1,464
10,1,484
10,1,469
10,1,455
10,1,472
10,1,456
10,1,467
10,1,470
10,1,451
10,1,436
10,1,438
10,1,403
10,1,354
10,1,300
10,1,250
10,1,113
10,1,46
10,1,39
10,1,40
10,1,43
10,1,34
10,1,27
10,1,24
10,1,29
10,1,26
10,1,28
10,1,0
10,1,120
10,1,135
10,1,210
10,1,248
10,1,359
10,1,385
10,1,394
10,1,397
10,1,410
10,1,416
10,1,413
10,1,412
10,1,459
10,1,487
10,1,504
10,1,516
10,1,530
10,1,529
10,1,527
10,1,522
10,1,526
10,1,526
10,1,523
10,1,524
10,1,516
10,1,513
10,1,522
10,1,521
10,1,513
10,1,525
10,1,523
10,1,525
10,1,519
10,1,528
10,1,520
10,1,513
10,1,514
10,1,515
10,1,511
10,1,505
10,1,511
10,1,497
10,1,494
10,1,494
10,1,485
10,1,483
10,1,479
10,1,477
10,1,475
10,1,472
10,1,472
10,1,468
10,1,468
10,1,470
10,1,462
10,1,454
10,1,450
10,1,455
10,1,446
10,1,445
10,1,447
10,1,445
10,1,445
10,1,444
10,1,445
10,1,444
10,1,440
10,1,447
10,1,439
10,1,422
10,1,428
10,1,409
10,1,409
10,1,415
10,1,412
10,1,412
10,1,415
10,1,412
10,1,405
10,1,376
10,1,350
10,1,311
10,1,254
10,1,242
10,1,185
10,1,148
10,1,108
10,1,76
10,1,60
10,1,59
10,1,51
10,1,49
10,1,39
10,1,36
10,1,45
10,1,48
10,1,42
10,1,39
10,1,35
10,1,32
10,1,0
10,1,67
10,1,81
10,1,104
10,1,112
10,1,129
10,1,142
10,1,145
10,1,154
10,1,145
10,1,139
